CLIN	CLINIGEN GROUP PLC	ORD 0.1P	GB00B89J2419	SHRS	Health Care	Health Care	25/09/2012	United Kingdom	GBX	£1,035.59	AIM		AMSM	AS50
CLG	CLIPPER LOGISTICS PLC	ORD 0.05P	GB00BMMV6B79	SHRS	Industrials	Industrial Goods & Services	04/06/2014	United Kingdom	GBX	£301.51	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
CLON	CLONTARF ENERGY PLC	ORD 0.25P	GB00B09WLX62	SHRS	Oil & Gas	Oil & Gas	20/09/2006	United Kingdom	GBX	£2.69	AIM		ASX1	AIMP
CBG	CLOSE BROTHERS GROUP PLC	ORD 25P	GB0007668071	SHRS	Financials	Banks	31/10/2003	United Kingdom	GBX	£2,395.89	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CBUY	CLOUDBUY PLC	ORD 1P	GB00B09Y8Y28	SHRS	Technology	Technology	28/11/2013	United Kingdom	GBX	£3.39	AIM		ASX1	AIMP
CALL	CLOUDCALL GROUP PLC	ORD 20P	GB00B4XS5145	SHRS	Technology	Technology	26/09/2012	United Kingdom	GBX	£23.67	AIM		ASQ1	AMQ1
CLI	CLS HOLDINGS PLC	ORD 2.5P	GB00BF044593	SHRS	Financials	Real Estate	08/05/2017	United Kingdom	GBX	£896.27	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CLNR	CLUFF NATURAL RESOURCES PLC	ORD 0.5P	GB00B6SYKF01	SHRS	Financials	Financial Services	22/05/2012	United Kingdom	GBX	£11.57	AIM		ASQ1	AMQ1
CMCX	CMC MARKETS PLC	ORD 25P	GB00B14SKR37	SHRS	Financials	Financial Services	10/02/2016	United Kingdom	GBX	£401.72	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
CML	CML MICROSYSTEMS PLC	ORD 5P	GB0001602944	SHRS	Technology	Technology	14/09/1999	United Kingdom	GBX	£87.44	MAIN MARKET	Standard Shares	SSX3	SQSL
COA	COATS GROUP PLC	ORD 5P	GB00B4YZN328	SHRS	Industrials	Industrial Goods & Services	06/07/2011	United Kingdom	GBX	£1,175.71	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
85GU	COBHAM PLC	6% 2ND CUM PRF #1	GB0003430401	SHRS	Industrials	Industrial Goods & Services	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
COB	COBHAM PLC	ORD 2.5P	GB00B07KD360	SHRS	Industrials	Industrial Goods & Services	11/07/2005	United Kingdom	GBX	£2,791.50	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CCH	COCA-COLA HBC AG	ORD CHF6.70 (CDI)	CH0198251305	SHRS	Consumer Goods	Food & Beverage	29/04/2013	Switzerland	GBX	£9,714.43	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
CDM	CODEMASTERS GROUP HOLDINGS PLC	ORD 1P	GB00BFWZ2G72	SHRS	Consumer Goods	Personal & Household Goods	01/06/2018	United Kingdom	GBX	£265.30	AIM		ASQ1	AMQ1
CHRT	COHORT PLC	ORD 10P	GB00B0YD2B94	SHRS	Industrials	Industrial Goods & Services	16/12/2008	United Kingdom	GBX	£163.84	AIM		ASQ1	AMQ1
CFX	COLEFAX GROUP PLC	ORD 10P	GB0002090453	SHRS	Consumer Goods	Personal & Household Goods	24/03/2005	United Kingdom	GBX	£53.94	AIM		ASX1	AIMP
COS	COLLAGEN SOLUTIONS PLC	ORD 1P	GB00B94T6Y14	SHRS	Health Care	Health Care	05/04/2013	United Kingdom	GBX	£12.49	AIM		ASQ1	AMQ1
CERP	COLUMBUS ENERGY RESOURCES PLC	ORD 0.05P	GB00BDGJ2R22	SHRS	Oil & Gas	Oil & Gas	08/03/2017	United Kingdom	GBX	£26.66	AIM		ASQ1	AMQ1
CZB	COMMERZBANK AG	ORD NPV	DE000CBK1001	SHRS	Financials	Banks	24/04/2013	Germany	EUR	£10,087.09	MAIN MARKET	Standard Shares	SSMU	SMEV
CMS	COMMUNISIS PLC	ORD 25P	GB0006683238	SHRS	Industrials	Industrial Goods & Services	08/07/2005	United Kingdom	GBX	£109.48	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC6
COD	COMPAGNIE DE SAINT-GOBAIN	COMPAGNIE DE ST-GOBAIN ORD SHS	FR0000125007	SHRS	Industrials	Construction & Materials	07/11/2007	France	EUR	£18,339.65	MAIN MARKET	Standard Shares	SSMU	SMEV
CPG	COMPASS GROUP PLC	ORD 11 1/20P	GB00BD6K4575	SHRS	Consumer Services	Travel & Leisure	27/06/2017	United Kingdom	GBX	£27,019.57	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
COM	COMPTOIR GROUP PLC	ORD 1P	GB00BYT1L205	SHRS	Consumer Services	Travel & Leisure	21/06/2016	United Kingdom	GBX	£13.80	AIM		ASQ1	AMQ1
CCC	COMPUTACENTER PLC	ORD 7 5/9P	GB00BV9FP302	SHRS	Technology	Technology	20/02/2015	United Kingdom	GBX	£1,445.03	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CPT	CONCEPTA PLC	ORD 2.5P	GB00BYZ2R301	SHRS	Health Care	Health Care	26/07/2016	United Kingdom	GBX	£6.78	AIM		ASQ1	AMQ1
CHA	CONCHA PLC	ORD 0.1P	GB00B8Y82097	SHRS	Consumer Goods	Personal & Household Goods	08/04/2013	United Kingdom	GBX	£3.05	AIM		ASX1	AIMP
CNC	CONCURRENT TECHNOLOGIES PLC	ORD 1P	GB0002183191	SHRS	Technology	Technology	23/09/2004	United Kingdom	GBX	£57.08	AIM		ASX1	AIMP
CNR	CONDOR GOLD PLC	ORD 20P	GB00B8225591	SHRS	Basic Materials	Basic Resources	26/06/2012	United Kingdom	GBX	£23.51	AIM		ASX1	AIMP
CNCT	CONNECT GROUP PLC	ORD 5P	GB00B17WCR61	SHRS	Industrials	Industrial Goods & Services	12/09/2006	United Kingdom	GBX	£80.37	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
CON	CONNEMARA MINING COMPANY PLC	ORD EUR0.01	IE00B2357X72	SHRS	Basic Materials	Basic Resources	31/07/2007	Ireland	GBX	£2.51	AIM		ASX1	AIMP
CGNR	CONROY GOLD & NATURAL RESOURCES PLC	ORD EUR0.001	IE00BZ4BTZ13	SHRS	Basic Materials	Basic Resources	15/12/2015	Ireland	GBX	£2.72	AIM		ASX1	AIMP
CSRT	CONSORT MEDICAL PLC	ORD 10P	GB0000946276	SHRS	Health Care	Health Care	08/07/2005	United Kingdom	GBX	£586.55	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
CGO	CONTANGO HOLDINGS PLC	ORD 1P	GB00BF0F5X78	SHRS	Financials	Financial Services	01/11/2017	United Kingdom	GBX	£1.61	MAIN MARKET		SSQ3	SQS3
GLO	CONTOURGLOBAL PLC	ORD 1P	GB00BF448H58	SHRS	Utilities	Utilities	14/11/2017	United Kingdom	GBX	£1,368.25	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CTEC	CONVATEC GROUP PLC	ORD 10P	GB00BD3VFW73	SHRS	Health Care	Health Care	29/10/2016	United Kingdom	GBX	£4,558.47	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CIC	CONYGAR INVESTMENT COMPANY PLC (THE)	ORD 5P	GB0033698720	SHRS	Financials	Real Estate	01/02/2007	United Kingdom	GBX	£104.88	AIM		ASQ1	AMQ1
CORA	CORA GOLD LIMITED	ORD NPV (DI)	VGG2423W1077	SHRS	Basic Materials	Basic Resources	09/10/2017	British Virgin Islands	GBX	£5.64	AIM		ASQ1	AMQ1
CRU	CORAL PRODUCTS PLC	ORD 1P	GB0002235736	SHRS	Industrials	Industrial Goods & Services	06/09/2011	United Kingdom	GBX	£8.26	AIM		ASQ1	AMQ1
CNS	CORERO NETWORK SECURITY PLC	ORD 1P	GB00B54X0432	SHRS	Technology	Technology	30/06/2009	United Kingdom	GBX	£39.46	AIM		ASX1	AIMP
CORO	CORO ENERGY PLC	ORD 0.1P	GB00BDCFP425	SHRS	Oil & Gas	Oil & Gas	24/02/2017	United Kingdom	GBX	£25.51	AIM		ASQ1	AMQ1
COST	COSTAIN GROUP PLC	ORD 50P	GB00B64NSP76	SHRS	Industrials	Construction & Materials	10/05/2010	United Kingdom	GBX	£443.71	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
CSP	COUNTRYSIDE PROPERTIES PLC	ORD 1P	GB00BYPHNG03	SHRS	Consumer Goods	Personal & Household Goods	17/02/2016	United Kingdom	GBX	£1,557.90	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CWD	COUNTRYWIDE PLC	ORD 1P	GB00B9NWP991	SHRS	Financials	Real Estate	20/03/2013	United Kingdom	GBX	£192.30	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
CPS	CPL RESOURCES PLC	EUR0.10	IE0007214426	SHRS	Industrials	Industrial Goods & Services	02/06/2000	Ireland	GBX	£144.08	AIM		ASQ1	AMQ1
CPP	CPPGROUP PLC	ORD 1P	GB00B5W55H93	SHRS	Industrials	Industrial Goods & Services	19/03/2010	United Kingdom	GBX	£81.89	AIM		AMSM	ASM7
NCYF	CQS NEW CITY HIGH YIELD FUND LIMITED	ORD NPV	JE00B1LZS514	SHRS	Financials	Financial Services	07/03/2007	Jersey	GBX	£246.72	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
CRA	CRADLE ARC PLC	ORD GBP0.0001	GB00BYZ6H873	SHRS	Basic Materials	Basic Resources	24/01/2018	United Kingdom	GBX	£4.15	AIM		ASQ1	AMQ1
CRW	CRANEWARE PLC	ORD 1P	GB00B2425G68	SHRS	Technology	Technology	13/09/2007	United Kingdom	GBX	£899.85	AIM		ASQ1	AMQ1
CWK	CRANSWICK PLC	ORD 10P	GB0002318888	SHRS	Consumer Goods	Food & Beverage	08/07/2005	United Kingdom	GBX	£1,744.83	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
CRV	CRAVEN HOUSE CAPITAL PLC	ORD USD1.00	GB00BD4FQ360	SHRS	Financials	Financial Services	04/08/2016	United Kingdom	USD	£9.10	AIM		ASQ1	AMQ1
CRAW	CRAWSHAW GROUP PLC	ORD 5P	GB00B2PQMW21	SHRS	Consumer Services	Retail	11/04/2008	United Kingdom	GBX	£3.39	AIM		ASX1	AIMP
CRL	CREIGHTONS PLC	ORD 1P	GB0002341666	SHRS	Consumer Goods	Personal & Household Goods	16/03/2006	United Kingdom	GBX	£16.49	MAIN MARKET	Premium Equity Commercial Companies	SSQ3	SQQ3
CREO	CREO MEDICAL GROUP PLC	ORD GBP0.001	GB00BZ1BLL44	SHRS	Health Care	Health Care	09/12/2016	United Kingdom	GBX	£269.83	AIM		ASQ1	AMQ1
CRST	CREST NICHOLSON HOLDINGS PLC	ORD 5P	GB00B8VZXT93	SHRS	Consumer Goods	Personal & Household Goods	16/02/2013	United Kingdom	GBX	£899.73	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
97GM	CRH PLC	7%'A'CUM PRF EUR 1.27	IE0001827603	SHRS	Industrials	Construction & Materials	28/06/2002	Ireland	GBX		MAIN MARKET	Standard Shares	SSX4	SXCL
CRH	CRH PLC	ORD EUR 0.32	IE0001827041	SHRS	Industrials	Construction & Materials	08/07/2005	Ireland	GBX	£20,776.36	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
TIDE	CRIMSON TIDE PLC	ORD 0.1P	GB0002080082	SHRS	Technology	Technology	22/08/2006	United Kingdom	GBX	£12.95	AIM		ASX1	AIMP
49GP	CRODA INTERNATIONAL PLC	6.6% CUM PRF #1	GB0002342854	SHRS	Basic Materials	Chemicals	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
50GP	CRODA INTERNATIONAL PLC	5.9% CUM PRF #1	GB0002343159	SHRS	Basic Materials	Chemicals	28/06/2002	United Kingdom	GBX		MAIN MARKET	Standard Shares	SSX4	SXSN
CRDA	CRODA INTERNATIONAL PLC	ORD 10.357143P	GB00BYZWX769	SHRS	Basic Materials	Chemicals	09/05/2016	United Kingdom	GBX	£6,848.07	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
CSSG	CROMA SECURITY SOLUTIONS GROUP PLC	ORD 5P	GB00B5MJV178	SHRS	Industrials	Industrial Goods & Services	27/03/2012	United Kingdom	GBX	£15.35	AIM		ASX1	AIMP
CRPR	CROPPER (JAMES) PLC	ORD 25P	GB0002346053	SHRS	Basic Materials	Basic Resources	14/09/1999	United Kingdom	GBX	£122.16	AIM		ASX1	AIMP
CRWN	CROWN PLACE VCT PLC	ORD 1P	GB0002577434	SHRS	Financials	Financial Services	13/01/2006	United Kingdom	GBX	£53.49	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
CAS	CRUSADER RESOURCES LIMITED	ORD NPV (DI)	AU000000CAS1	SHRS	Basic Materials	Basic Resources	16/04/2018	Australia	GBX	£6.90	AIM		ASQ1	AMQ1
CRS	CRYSTAL AMBER FUND LIMITED	ORD 1P	GG00B1Z2SL48	SHRS	Financials	Financial Services	17/06/2008	Guernsey	GBX	£222.19	AIM		ASX1	AIMP
CSFG	CSF GROUP PLC	ORD 10P	JE00B61NN442	SHRS	Technology	Technology	22/03/2010	Jersey	GBX	£3.52	AIM		ASQ1	AMQ1
CBP	CURTIS BANKS GROUP PLC	ORD 0.5P	GB00BW0D4R71	SHRS	Financials	Financial Services	07/05/2015	United Kingdom	GBX	£153.36	AIM		AMSM	ASM7
CZN	CURZON ENERGY PLC	ORD 1P	GB00BD97ND60	SHRS	Oil & Gas	Oil & Gas	04/10/2017	United Kingdom	GBX	£3.39	MAIN MARKET	Standard Shares	SSQ3	SQS3
CREI	CUSTODIAN REIT PLC	ORD 1P	GB00BJFLFT45	SHRS	Financials	Real Estate	26/03/2014	United Kingdom	GBX	£476.56	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
CCPE	CVC CREDIT PARTNERS EUROPEAN OPPORTUNITIES LIMITED	ORD NPV EURO	JE00B9G79F59	SHRS	Financials	Financial Services	25/06/2013	Jersey	EUR	£123.29	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SET3	ON10
CCPG	CVC CREDIT PARTNERS EUROPEAN OPPORTUNITIES LIMITED	ORD NPV GBP	JE00B9MRHZ51	SHRS	Financials	Financial Services	25/06/2013	Jersey	GBX	£382.63	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC5
CVSG	CVS GROUP PLC	ORD 0.2P	GB00B2863827	SHRS	Consumer Services	Retail	18/03/2008	United Kingdom	GBX	£654.44	AIM		AMSM	AS50
CYAN	CYANCONNODE HOLDINGS PLC	ORD 2P	GB00BF93WP34	SHRS	Technology	Technology	03/10/2017	United Kingdom	GBX	£16.84	AIM		ASX1	AIMP
CYBG	CYBG PLC	ORD GBP0.10	GB00BD6GN030	SHRS	Financials	Banks	06/02/2016	United Kingdom	GBX	£2,869.13	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
D4T4	D4T4 SOLUTIONS PLC	ORD 2P	GB0001351955	SHRS	Technology	Technology	14/11/2000	United Kingdom	GBX	£74.57	AIM		ASQ1	AMQ1
DJAN	DAEJAN HOLDINGS PLC	ORD 25P	GB0002502036	SHRS	Financials	Real Estate	18/12/2006	United Kingdom	GBX	£954.91	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
DMGT	DAILY MAIL & GENERAL TRUST PLC	'A'ORD(NON.V)12.5P	GB0009457366	SHRS	Consumer Services	Media	19/03/2007	United Kingdom	GBX	£2,368.49	MAIN MARKET	Standard Shares	SSMU	SMEU
DCG	DAIRY CREST GROUP PLC	ORD 25P	GB0002502812	SHRS	Consumer Goods	Food & Beverage	31/10/2003	United Kingdom	GBX	£711.05	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
DFI	DAIRY FARM INTERNATIONAL HOLDINGS LD	ORD $0.05 5/9 (SING.REG)	BMG2624N1535	SHRS	Consumer Services	Retail	27/09/2004	Bermuda	USD	£9,511.94	MAIN MARKET	Standard Shares	SSX4	SXSN
DFIB	DAIRY FARM INTERNATIONAL HOLDINGS LD	ORD $0.05 5/9 (BERMUDA REGD)	BMG2624N1535	SHRS	Consumer Services	Retail	03/11/2004	Bermuda	USD		MAIN MARKET	Standard Shares	SSX4	SXSN
DFIJ	DAIRY FARM INTERNATIONAL HOLDINGS LD	ORD $0.05 5/9 (JERSEY REG)	BMG2624N1535	SHRS	Consumer Services	Retail	03/11/2004	Bermuda	USD	£9,511.94	MAIN MARKET	Standard Shares	SSX4	SXSN
DAL	DALATA HOTEL GROUP PLC	ORD EUR0.01	IE00BJMZDW83	SHRS	Consumer Services	Travel & Leisure	19/03/2014	Ireland	GBX	£1,107.51	MAIN MARKET	Standard Shares	SSMU	SMEV
DNK	DANAKALI LIMITED	ORDS NPV	AU000000DNK9	SHRS	Basic Materials	Basic Resources	24/07/2018	Australia	GBX	£122.85	MAIN MARKET	Standard Shares	SSX3	SQSL
DTG	DART GROUP PLC	ORD 1.25P	GB00B1722W11	SHRS	Consumer Services	Travel & Leisure	04/08/2006	United Kingdom	GBX	£1,386.76	AIM		AMSM	AS50
DAT	DATANG INTERNATIONAL POWER GENERATION COMPANY LD	'H'SHS CNY1.00	CNE1000002Z3	SHRS	Utilities	Utilities	17/10/2007	China	GBX	£1,569.04	MAIN MARKET	Standard Shares	SSX4	SXSN
DVT	DAVICTUS PLC	ORD NPV	JE00BYY5RQ34	SHRS	Financials	Financial Services	29/01/2016	Jersey	GBX	£1.24	MAIN MARKET	Standard Shares	SSQ3	SQS3
DCC	DCC PLC	ORD EUR0.25	IE0002424939	SHRS	Industrials	Industrial Goods & Services	08/07/2005	Ireland	GBX	£6,222.23	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
DCD	DCD MEDIA PLC	ORD GBP1.00	GB00BBD7QB75	SHRS	Consumer Services	Media	01/07/2013	United Kingdom	GBX	£12.71	AIM		ASX1	AIMP
DEB	DEBENHAMS PLC	ORD 0.01P	GB00B126KH97	SHRS	Consumer Services	Retail	19/06/2006	United Kingdom	GBX	£120.08	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
DPH	DECHRA PHARMACEUTICALS PLC	ORD 1P	GB0009633180	SHRS	Health Care	Health Care	02/12/2005	United Kingdom	GBX	£2,228.74	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
DMTR	DEEPMATTER GROUP PLC	ORD 0.01P	GB00B29YYY86	SHRS	Basic Materials	Chemicals	31/12/2007	United Kingdom	GBX	£17.35	AIM		ASX1	AIMP
DFX	DEFENX PLC	ORD GBP0.018	GB00BYNF4J61	SHRS	Technology	Technology	03/12/2015	United Kingdom	GBX	£3.52	AIM		ASQ1	AMQ1
DKL	DEKELOIL PUBLIC LIMITED	ORD EUR0.0003367 (DI)	CY0106502111	SHRS	Consumer Goods	Food & Beverage	21/06/2016	Cyprus	GBX	£11.53	AIM		ASQ1	AMQ1
DLAR	DE LA RUE PLC	ORD 44 152/175P	GB00B3DGH821	SHRS	Industrials	Industrial Goods & Services	17/11/2008	United Kingdom	GBX	£495.53	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
DEMG	DELTEX MEDICAL GROUP PLC	ORD 1P	GB0059337583	SHRS	Health Care	Health Care	25/03/2004	United Kingdom	GBX	£6.40	AIM		ASX1	AIMP
DLN	DERWENT LONDON PLC	ORD 5P	GB0002652740	SHRS	Financials	Real Estate	31/10/2003	United Kingdom	GBX	£3,186.58	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
DEST	DESTINY PHARMA PLC	ORD GBP0.01	GB00BDHSP575	SHRS	Health Care	Health Care	04/09/2017	United Kingdom	GBX	£37.90	AIM		ASQ1	AMQ1
DVO	DEVRO PLC	ORD 10P	GB0002670437	SHRS	Consumer Goods	Food & Beverage	08/07/2005	United Kingdom	GBX	£343.91	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
DWHA	DEWHURST PLC	'A'NON.VTG ORD 10P	GB0002675261	SHRS	Industrials	Industrial Goods & Services	22/02/2006	United Kingdom	GBX	£29.42	AIM		ASX1	AIMP
DWHT	DEWHURST PLC	ORD 10P	GB0002675048	SHRS	Industrials	Industrial Goods & Services	22/02/2006	United Kingdom	GBX	£35.24	AIM		ASX1	AIMP
DFS	DFS FURNITURE PLC	ORD GBP1.50	GB00BTC0LB89	SHRS	Consumer Services	Retail	11/03/2015	United Kingdom	GBX	£457.18	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
DGE	DIAGEO PLC	ORD 28 101/108P	GB0002374006	SHRS	Consumer Goods	Food & Beverage	19/03/2001	United Kingdom	GBX	£66,614.05	MAIN MARKET	Premium Equity Commercial Companies	SET1	FE10
DIA	DIALIGHT PLC	ORD 1.89P	GB0033057794	SHRS	Industrials	Industrial Goods & Services	18/12/2006	United Kingdom	GBX	£154.80	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
DTY	DIGNITY PLC	ORD 12 48/143P	GB00BRB37M78	SHRS	Consumer Services	Retail	03/11/2014	United Kingdom	GBX	£509.59	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
DSG	DILLISTONE GROUP PLC	ORD 5P	GB00B13QQB40	SHRS	Technology	Technology	24/04/2007	United Kingdom	GBX	£11.70	AIM		ASQ1	AMQ1
DPLM	DIPLOMA PLC	ORD 5P	GB0001826634	SHRS	Industrials	Industrial Goods & Services	08/07/2005	United Kingdom	GBX	£1,603.47	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
DCTA	DIRECTA PLUS PLC	ORD 0.25P	GB00BSM98843	SHRS	Basic Materials	Chemicals	27/05/2016	United Kingdom	GBX	£27.41	AIM		ASQ1	AMQ1
DLG	DIRECT LINE INSURANCE GROUP PLC	ORD 10 10/11P	GB00BY9D0Y18	SHRS	Financials	Insurance	30/06/2015	United Kingdom	GBX	£4,453.63	MAIN MARKET	Premium Equity Commercial Companies	SET1	FS10
DSCV	DISCOVERIE GROUP PLC	ORD 5P	GB0000055888	SHRS	Industrials	Industrial Goods & Services	02/12/2005	United Kingdom	GBX	£278.40	MAIN MARKET	Premium Equity Commercial Companies	SSMM	SSC5
DIS	DISTIL PLC	ORD 0.1P	GB0030164023	SHRS	Consumer Goods	Food & Beverage	20/01/2004	United Kingdom	GBX	£11.55	AIM		ASX1	AIMP
DNL	DIURNAL GROUP PLC	ORD GBP0.05	GB00BDB6Q760	SHRS	Health Care	Health Care	24/12/2015	United Kingdom	GBX	£68.08	AIM		ASQ1	AMQ1
DIVI	DIVERSE INCOME TRUST (THE) PLC	ORD 0.1P	GB00B65TLW28	SHRS	Financials	Financial Services	28/04/2011	United Kingdom	GBX	£406.81	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSMM	SSC6
DGOC	DIVERSIFIED GAS & OIL PLC	ORD 1P	GB00BYX7JT74	SHRS	Oil & Gas	Oil & Gas	03/02/2017	United Kingdom	GBX	£625.91	AIM		AMSM	AE50
DC.	DIXONS CARPHONE PLC	ORD 0.1P	GB00B4Y7R145	SHRS	Consumer Services	Retail	24/03/2010	United Kingdom	GBX	£1,968.30	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
DODS	DODS GROUP PLC	ORD 1P	GB0031129579	SHRS	Consumer Services	Media	31/07/2003	United Kingdom	GBX	£36.73	AIM		ASX1	AIMP
DCI	DOLPHIN CAPITAL INVESTORS LIMITED	COM SHS EUR0.01	VGG2803G1028	SHRS	Financials	Real Estate	08/12/2005	British Virgin Islands	GBX	£57.44	AIM		ASQ1	AMQ1
DOM	DOMINO'S PIZZA GROUP PLC	ORD  25/48P	GB00BYN59130	SHRS	Consumer Services	Travel & Leisure	27/06/2016	United Kingdom	GBX	£1,318.39	MAIN MARKET	Premium Equity Commercial Companies	STMM	F25F
DNA	DORIC NIMROD AIR ONE LIMITED	ORD PRF SHS NPV	GG00B4MF3899	SHRS	Financials	Financial Services	13/12/2010	Guernsey	GBX	£47.54	MAIN MARKET - SFS		SFM2	SFQQ
DNA3	DORIC NIMROD AIR THREE LIMITED	RED ORD PREF SHS NPV	GG00B92LHN58	SHRS	Industrials	Industrial Goods & Services	02/07/2013	Guernsey	GBX	£226.60	MAIN MARKET - SFS		SFM2	SFQQ
DNA2	DORIC NIMROD AIR TWO LIMITED	ORD PREF SHS NPV	GG00B3Z62522	SHRS	Industrials	Industrial Goods & Services	14/07/2011	Guernsey	GBX	£376.60	MAIN MARKET - SFS		SFM2	SFQQ
DOTD	DOTDIGITAL GROUP PLC	ORD 0.5P	GB00B3W40C23	SHRS	Technology	Technology	29/03/2011	United Kingdom	GBX	£298.86	AIM		ASQ1	AMQ1
D467	DOWNING FOUR VCT PLC	DP67 ORD 0.1P	GB00BWX53D91	SHRS	Financials	Financial Services	30/07/2015	United Kingdom	GBX	£1.73	MAIN MARKET	Premium Equity Open Ended Investment Companies	SSX3	SQNC
D4G	DOWNING FOUR VCT PLC	GENERALIST ORD 0.1P	GB00BDHF5B49	SHRS	Financials	Financial Services	21/02/2017	United Kingdom	GBX	£38.49	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX3	SQNC
D4H	DOWNING FOUR VCT PLC	HEALTHCARE ORD 0.1P	GB00BDHF5D62	SHRS	Financials	Financial Services	21/02/2017	United Kingdom	GBX	£15.14	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX3	SQNC
D4OA	DOWNING FOUR VCT PLC	DP2011 GEN A SHS 0.1P	GB00BWX53730	SHRS	Financials	Financial Services	30/07/2015	United Kingdom	GBX	£2.76	MAIN MARKET	Premium Equity Open Ended Investment Companies	SSX3	SQNC
D4OO	DOWNING FOUR VCT PLC	DP2011 GEN ORD 0.1P	GB00BWX53847	SHRS	Financials	Financial Services	30/07/2015	United Kingdom	GBX	£2.42	MAIN MARKET	Premium Equity Open Ended Investment Companies	SSX3	SQNC
D4SA	DOWNING FOUR VCT PLC	DP2011 STR A SHS 0.1P	GB00BWX53C84	SHRS	Financials	Financial Services	30/07/2015	United Kingdom	GBX	£1.89	MAIN MARKET	Premium Equity Open Ended Investment Companies	SSX3	SQNC
D4SO	DOWNING FOUR VCT PLC	DP2011 STR ORD 0.1P	GB00BWX53B77	SHRS	Financials	Financial Services	30/07/2015	United Kingdom	GBX	£1.13	MAIN MARKET	Premium Equity Open Ended Investment Companies	SSX3	SQNC
DO1D	DOWNING FOUR VCT PLC	DSO D SHS 0.1P	GB00B6QPQ463	SHRS	Financials	Financial Services	22/12/2011	United Kingdom	GBX	£0.83	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSX3	SQNC
DDV1	DOWNING ONE VCT PLC	ORD 1P	GB00BFRSVQ41	SHRS	Financials	Financial Services	15/11/2013	United Kingdom	GBX	£107.94	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
DSM	DOWNING STRATEGIC MICRO-CAP INVESTMENT TRUST PLC	RED ORD GBP0.001	GB00BF0SCX52	SHRS	Financials	Financial Services	09/05/2017	United Kingdom	GBX	£49.48	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
DP3F	DOWNING THREE VCT PLC	F SHS 0.1P	GB00B6ZS1P26	SHRS	Financials	Financial Services	06/03/2012	United Kingdom	GBX	£3.25	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
DP3H	DOWNING THREE VCT PLC	H SHS 0.1P	GB00BH7Y7B35	SHRS	Financials	Financial Services	11/03/2014	United Kingdom	GBX	£9.37	MAIN MARKET	Premium Equity Closed Ended Investment Funds	SSQ3	SQQ3
